YEAR,TIPO_SUBVENCION,CODIGO,NOMBRE_INICIATIVA,PROVINCIA,COMUNA,RUT_INSTITUCION,NOMBRE_INSTITUCION,ID,CAJA,UBICACION,DOC_PRESENTE,OBSERVACION,PDF_PATH
2023,DEPORTE,2301D0283,EL CLUB DE RAYUELA CONTINUA FOMENTANDO LA RAYUELA A NIVEL COMPETITIVO,DIGUILLÍN,CHILLÁN,71.747.600-K,CLUB DEPORTIVO DE RAYUELA SANTOS,461,16,,,,
2023,DEPORTE,2301D0284,CARTAGO SE EQUIPA PARA EL CAMPEONATO COMUNAL DE FUTBOL,DIGUILLÍN,PEMUCO,65.037.380-4,CLUB DEPORTIVO CARTAGO,462,16,,,,
2023,DEPORTE,2301D0285,PARTICIPACION DEL CLUB DEPORTIVO LOS BUENOS AMIGOS EN EL CAMPEONATO ANFA CHILLAN 2023,DIGUILLÍN,CHILLÁN,65.425.990-9,CLUB DEPORTIVO LOS BUENOS AMIGOS,463,16,,,,
2023,DEPORTE,2301D0286,PREMIANDO EL FUTBOL LOCAL,ITATA,COELEMU,65.138.750-7,ASOCIACIÓN DE FUTBOL COELEMU,464,16,,,,
2023,DEPORTE,2301D0287,"SEGUNDA ESCUELA DE FUTBOL, REY ARTURO VIDAL 2023",DIGUILLÍN,CHILLÁN,65.071.919-0,ESCUELA DE FUTBOL EL REY ARTURO VIDAL,465,16,,,,
2023,DEPORTE,2301D0288,PRIMER ENCUENTRO DE FÚTBOL COIHUECO 2023,PUNILLA,COIHUECO,65.206.175-3,CLUB DEPORTIVO SOCIAL Y CULTURAL COMUNIDAD INTEGRADA,466,16,,,,
2023,DEPORTE,2301D0289,PREPARACIÓN DE LA ALIMENTACIÓN PARA EL DESARROLLO DEPORTIVO,DIGUILLÍN,CHILLÁN,65.035.049-9,CLUB DEPORTIVO ROBERTO MATEOS,467,16,,,,
2023,DEPORTE,2301D0290,MEJORANDO LA PARTICIPACIÓN EN EL CAMPEONATO ANFA 2023 DEL CD REAL ORIENTE.,DIGUILLÍN,CHILLÁN,71.221.700-6,CLUB DEPORTIVO REAL ORIENTE,468,16,,,,
2023,DEPORTE,2301D0291,ESCUELA DE HALTEROFILIA,PUNILLA,SAN CARLOS,65.202.056-9,CLUB DEPORTIVO RUKA PEWMAN DE SAN CARLOS,469,16,,,,
2023,DEPORTE,2301D0294,“EL CLUB DEPORTIVO ESTRELLA ROJA DE VIRGÜÍN FOMENTA EL DEPORTE EN LOS NIÑOS”,PUNILLA,ÑIQUÉN,74.034.900-7,CLUB DEPORTIVO ESTRELLA ROJA DE VIRGÜÍN,470,16,,,,
2023,DEPORTE,2301D0295,EL COLODEP CHILLAN PROMUEVE Y FORTALECE LA ACTIVIDAD FISICA A TRAVES DE LA NATACION,DIGUILLÍN,CHILLÁN,70.346.800-4,CONSEJO LOCAL DE DEPORTES Y RECREACION DE CHILLAN,471,16,,,,
2023,DEPORTE,2301D0296,PRIMERA ESCUELA DE FUTBOL SAN IGNACIO,DIGUILLÍN,SAN IGNACIO,65.146.730-6,CLUB DEPORTIVO SAN IGNACIO,472,16,,,,
2023,DEPORTE,2301D0297,ESCUELA DE LANZAMIENTO DE PARAATLETISMO,DIGUILLÍN,CHILLÁN,65.221.613-7,CLUB ATLÉTICO DIAMANTES DE ÑUBLE,473,16,,,,
2023,DEPORTE,2301D0300,EL C.D. REAL SOCIEDAD EL SAUCE PARTICIPA EN EL CAMPEONATO COMUNAL DE PORTEZUELO 2023,ITATA,PORTEZUELO,65.187.420-3,CLUB DEPORTIVO REAL SOCIEDAD EL SAUCE,474,16,,,,
2023,DEPORTE,2301D0302,NIÑOS FUTBOLEANDO EN VERANO,DIGUILLÍN,CHILLÁN VIEJO,65.215.467-0,ESCUELA ESTUDIANTIL SANTA INÉS FC,475,16,,,,
2023,DEPORTE,2301D0303,PRIMER CUADRANGULAR DE FÚTBOL DEL CLUB EL LUCERO,DIGUILLÍN,SAN IGNACIO,65.221.861-K,CLUB DEPORTIVO EL LUCERO DE LA UNIDAD VECINAL N°12,476,16,,,,
2023,DEPORTE,2301D0304,EL CLUB CHILLAN FORMA BASQUETBOLISTAS Y FOMENTA SU PRACTICA EN LA COMUNA DE CHILLAN,DIGUILLÍN,CHILLÁN,65.021.678-4,CLUB DEPORTIVO Y CULTURAL CHILLAN,477,16,,,,
2023,DEPORTE,2301D0305,ESCUELA DE HALTEROFILIA,PUNILLA,SAN CARLOS,65.218.853-2,CLUB DEPORTIVO LICEO BICENTENARIO DE EXCELENCIA DIEGO PORTALES PALAZUELOS,478,16,,,,
2023,DEPORTE,2301D0306,ESCUELA FORMATIVA DE FUTBOL,DIGUILLÍN,SAN IGNACIO,65.008.582-5,"CLUB DEPORTIVO EL CALVARIO DE LA UNIDAD VECINAL N°8, COMUNA DE SAN IGNACIO",479,16,,,,
2023,DEPORTE,2301D0309,MEJORANDO NUESTRA PARTICIPACION CAMPEONATO ANFA 2023,DIGUILLÍN,CHILLÁN,65.667.620-5,CLUB DEPORTIVO IRENE FREI,480,16,,,,
2023,DEPORTE,2301D0310,CORRIDA FAMILIAR POR UNA VIDA EN MOVIMIENTO,PUNILLA,SAN CARLOS,65.921.940-9,CENTRO DE PADRES Y APODERADOS DINABEC COLLEGE,481,17,,,,
2023,DEPORTE,2301D0311,ESCUELA DE FUTBOL ALIANZA,DIGUILLÍN,SAN IGNACIO,65.216.738-1,CLUB DEPORTIVO ALIANZA DE LA UNIDAD VECINAL Nº 6,482,17,,,,
2023,DEPORTE,2301D0314,JUGANDO JUNTOS: FUTBOLISTAS SENIORS EN ACCIÓN CON EL APOYO DEL GOBIERNO REGIONAL,PUNILLA,SAN CARLOS,65.159.089-2,CLUB DEPORTIVO Y SOCIAL LOS VIEJOS ROBLES,483,17,,,,
2023,DEPORTE,2301D0315,"ESCUALE DE FUTBOL DE LA MANO CON LOS VALORES A LA MEDIDA DE LOS NIÑOS, NIÑAS Y JOVENES",ITATA,COELEMU,65.089.039-6,CLUB DEPORTIVO UNION FERROVIARIO DE COELEMU,484,17,,,,
2023,DEPORTE,2301D0317,ESCUELA DE MINIBALONMANO,PUNILLA,SAN CARLOS,65.024.584-9,CLUB DEPORTIVO BALONMANO SAN CARLOS,485,17,,,,
2023,DEPORTE,2301D0318,ESCUELA DE FUTBOL FORMATIVA ARTURO PRAT,ITATA,COELEMU,71.428.900-4,CLUB DEPORTIVO ARTURO PRAT,486,17,,,,
2023,DEPORTE,2301D0319,TORNEO DE RAYUELA DE VERANO,DIGUILLÍN,SAN IGNACIO,65.063.512-4,CLUB DE RAYUELA EL MAITEN DE PUEBLO SECO,487,17,,,,
2023,DEPORTE,2301D0320,CAMPEONATO APERTURA DE RAYUELA COMUNA DE SAN IGNACIO,DIGUILLÍN,PINTO,65.016.961-1,CLUB DE RAYUELA LOS GATICA,488,17,,,,
2023,DEPORTE,2301D0002,IMPLEMENTACION DEPORTIVA CON TALLERES,DIGUILLÍN,CHILLÁN VIEJO,75.982.690-6,CLUB DEPORTIVO COBRELOA CHILLAN VIEJO,489,17,,,,
2023,DEPORTE,2301D0013,ESCUELA DE FUTBOL LA MARAVILLA,ITATA,QUIRIHUE,72.289.400-6,CLUB DEPORTIVO LA MARAVILLA,490,17,,,,
2023,DEPORTE,2301D0053,ESCUELA FORMATIVA DE RUNNING,DIGUILLÍN,CHILLÁN,65.118.329-4,CLUB ATLÉTICO TRES RUNNERS,491,17,,,,
2023,DEPORTE,2301D0116,LA ASOCIACION CORDILLERA ORGANIZA CAMPEONATO OFICIAL DE FUTBOL A NIVEL RURAL COMPETITIVO CHILLAN 2023,DIGUILLÍN,CHILLÁN,73.471.700-2,ASOCIACION DE FUTBOL RURAL CORDILLERA,492,17,,,,
2023,DEPORTE,2301D0128,IMPLEMENTACION DEPORTIVA PARA MEJORAR RESULTADOS,DIGUILLÍN,CHILLÁN VIEJO,65.183.297-7,CLUB DEPORTIVO CULTURAL Y SOCIAL ANTU,493,17,,,,
2023,DEPORTE,2301D0147,CAMPEONATO DE FUTBOL OFICIAL ANDABA SAN NICOLAS,PUNILLA,SAN NICOLÁS,72.500.300-5,UNION COMUNAL DE CLUBES DEPORTIVOS SAN NICOLAS,494,17,,,,
2023,DEPORTE,2301D0152,RODEO DE LA AMISTAD CLUB DE HUASOS ÑIQUÉN,PUNILLA,ÑIQUÉN,65.148.280-1,CLUB DE HUASOS ÑIQUÉN,495,17,,,,
2023,DEPORTE,2301D0163,CAMPEONATO DE TENIS DE MESA FENAUDE 2023,DIGUILLÍN,CHILLÁN,65.082.598-5,CLUB DE TENIS DE MESA UNIVERSIDAD DEL BIOBÍO,496,17,,,,
2023,DEPORTE,2301D0252,FORMACION CLUB DE VOLEIBOL SAN FABIAN,PUNILLA,SAN FABIÁN,65.214.544-2,CLUB DE VOLEIBOLSAN FABIAN,497,17,,,,
2023,DEPORTE,2301D0117,ESCUELA DE FUTBOL PARA NIÑOS Y JOVENES DE LA COMUNA DE COBQUECURA,ITATA,COBQUECURA,74.088.200-7,CLUB DEPORTIVO EL MOLINO DE COBQUECURA,498,17,,,,
2023,DEPORTE,2301D0244,PARTICIPACIÓN DEL CLUB NACIONAL EN EL CAMPEONATO OFICIAL ANFA CHILLAN CHILLAN 2023,DIGUILLÍN,CHILLAN,72.583.400-4,CLUB DEPORTIVO NACIONAL,499,17,,,,
2023,M AMBIENTE,2301M0001,10 DE JULIO UNA COMUNIDAD LIMPIA Y SUSTENTABLE,ITATA,RÁNQUIL,73.672.600-9,JUNTA DE VECINOS 10 DE JULIO DE ÑIPAS,500,17,,,,
2023,M AMBIENTE,2301M0002,EDUCACIÓN AMBIENTAL EN COMUNIDAD,PUNILLA,SAN NICOLÁS,65.123.549-9,COMITE AGROECOLÓGICO LICEO TÉCNICO PUENTE ÑUBLE,501,17,,,,
2023,M AMBIENTE,2301M0003,PANGUILEMU SE UNE POR EL CUIDADO DEL MEDIO AMBIENTE,ITATA,PORTEZUELO,72.156.800-8,JUNTA DE VECINOS PANGUILEMU,502,17,,,,
2023,M AMBIENTE,2301M0004,TRABAJANDO EL VERMICOMPOSTAJE COMO MEDIDA DE CUIDADO MEDIOAMBIENTAL,PUNILLA,SAN NICOLÁS,65.168.161-8,COMITÉ CAMPESINO LA UNIÓN DE LAJUELAS,503,17,,,,
2023,M AMBIENTE,2301M0005,EDUCACIÓN AMBIENTAL PARA NUESTRA COMUNIDAD DE CUCHA URREJOLA,ITATA,PORTEZUELO,72.619.100-K,JUNTA DE VECINOS CUCHA URREJOLA,504,17,,,,
2023,M AMBIENTE,2301M0006,CREANDO NUESTRO PROPIO HUERTO SUSTENTABLE,ITATA,PORTEZUELO,65.014.186-5,JUNTA DE VECINOS LLAHUEN CHICO,505,17,,,,
2023,M AMBIENTE,2301M0007,"LOMA ALTA, POR UN LUGAR MAS LIMPIO",DIGUILLÍN,PINTO,65.313.930-6,JUNTA DE VECINOS LOMA ALTA,506,17,,,,
2023,M AMBIENTE,2301M0008,CONTENEDORES Y TALLERES AMBIENTALES PARA LAS VEGAS,DIGUILLÍN,PINTO,65.240.820-6,JUNTA DE VECINOS VEGAS DE SALDIAS,507,17,,,,
2023,M AMBIENTE,2301M0009,INCORPORA MEDIDAS SUSTENTABLES PARA EL CUIDADO DEL MEDIOAMBIENTE,PUNILLA,SAN NICOLÁS,65.011.217-2,COMITÉ CAMPESINO CURICA,508,17,,,,
2023,M AMBIENTE,2301M0010,DEJA TÚ HUELLA Y SALVA EL PLANETA,PUNILLA,SAN FABIÁN,65.949.790-5,COMITÉ DE ADELANTO LAS GUARDIAS,509,17,,,,
2023,M AMBIENTE,2301M0011,"""CHAMIZAL Y LA GESTIÓN DE RESIDUOS DOMICILIARIOS: UN PLAN DE EDUCACIÓN AMBIENTAL""",DIGUILLÍN,EL CARMEN,65.246.590-0,JUNTA DE VECINOS CLARA LUZ,510,17,,,,
2023,M AMBIENTE,2301M0012,CUIDAMOS NUESTRO MEDIOAMBIENTE CON EL USO DE FERTILIZANTES NATURALES,PUNILLA,SAN NICOLÁS,65.043.705-5,COMITÉ CAMPESINO PIEDRA LISA,511,18,,,,
2023,M AMBIENTE,2301M0013,HERMOSEANDO Y LIMPIANDO NUESTRA COMUNIDAD DE MAITENAL,PUNILLA,SAN FABIÁN,70.950.800-8,JUNTA DE VECINOS EL MAITENAL,512,18,,,,
2023,M AMBIENTE,2301M0015,PASO ANCHO CUIDA Y PROTEGE SU MEDIO AMBIENTE,PUNILLA,SAN FABIÁN,72.587.800-1,JUNTA DE VECINOS PASO ANCHO,513,18,,,,
2023,M AMBIENTE,2301M0018,JUNTOS HERMOSEAMOS LA MARAVILLA,ITATA,QUIRIHUE,75.601.500-1,JUNTA DE VECINOS LA MARAVILLA,514,18,,,,
2023,M AMBIENTE,2301M0019,LAS TEJEDORAS DEL UPCYCLING DEL BARRIO EL TABLÓN,ITATA,QUIRIHUE,65.207.745-5,AGRUPACIÓN SOCIAL Y CULTURAL LAS TEJEDORAS DEL TABLÓN,515,18,,,,
2023,M AMBIENTE,2301M0020,NUESTRA ORILLA MÁS LIMPIA,ITATA,COBQUECURA,75.771.600-3,JUNTA DE VECINOS LA ORILLA,516,18,,,,
2023,M AMBIENTE,2301M0022,"EN PALLAHUALA SE OPTA POR LO RENOVABLE, PROYECTO DE ILUMINACIÓN SOLAR EN SECTOR RURAL DE YUNGAY",DIGUILLÍN,YUNGAY,74.037.700-0,JUNTA DE VECINOS PALLAHUALA,517,18,,,,
2023,M AMBIENTE,2301M0025,"CUIDEMOS NUESTRA TIERRA, TODOS SOMOS PARTE DE LA NATURALEZA",PUNILLA,SAN FABIÁN,72.604.500-3,JUNTA DE VECINOS RURAL TRABUNCURA,518,18,,,,
2023,M AMBIENTE,2301M0026,EDUCACIÓN AMBIENTAL Y MANEJO RESPONSABLE DE RESIDUOS DOMICILIARIOS,ITATA,PORTEZUELO,72.393.200-9,JUNTA DE VECINOS EL SAUCE,519,18,,,,
2023,M AMBIENTE,2301M0027,TALLER DE COMPOSTAJE DOMICILIARIO,ITATA,QUIRIHUE,65.340.060-8,JUNTA DE VECINOS VEGAS VERDES,520,18,,,,
2023,M AMBIENTE,2301M0028,NUESTRO ENTORNO LIMPIO Y SEGURO,PUNILLA,SAN FABIÁN,65.065.095-6,COMITE DE ADELANTO TRABUNCURA LA BALSA,521,18,,,,
2023,M AMBIENTE,2301M0029,"""SEMILLITAS EL SAUCE""",PUNILLA,SAN CARLOS,65.038.242-0,CENTRO DE PADRES Y APODERADOS DE LA ESCUELA G-163 EL SAUCE,522,18,,,,
2023,M AMBIENTE,2301M0030,APOYANDO LA LIMPIEZA Y CUIDADO DEL MEDIO AMBIENTE DEL ROSAL 1,DIGUILLÍN,PINTO,65.450.860-7,JUNTA DE VECINOS ROSAL 1 KM 27,523,18,,,,
2023,M AMBIENTE,2301M0031,CRECIENDO CON CONCIENCIA VERDE LIMPIA.,ITATA,TREGUACO,65.188.088-2,CENTRO GENERAL DE PADRES Y APODERADOS ESCUELA ESPECIAL DE LENGUAJE SONRISAS TREHUACO,524,18,,,,
2023,M AMBIENTE,2301M0032,“SEGUNDA VIDA DE TELAS “,ITATA,QUIRIHUE,65.150.972-6,AGRUPACIÓN DE MUJERES LAS MANZANITAS,525,18,,,,
2023,M AMBIENTE,2301M0033,MANEJO RESPONSABLE DE RESIDUOS Y RECICLAJE DOMICILIARIO,ITATA,TREGUACO,65.182.185-1,JUNTA DE VECINOS LOS ALTOS DE TREHUACO,526,18,,,,
2023,M AMBIENTE,2301M0034,LIMPIEZA Y TRANQUILIDAD PARA VIVIR EN COMUNIDAD,DIGUILLÍN,EL CARMEN,65.192.210-0,JUNTA DE VECINOS AGUAS AZULES ORIENTE,527,18,,,,
2023,M AMBIENTE,2301M0036,LOS SOCIOS DEL COMITÉ CAMPESINO PUYARAL PRODUCEN FERTILIZANTES NATURALES,PUNILLA,SAN NICOLÁS,65.125.054-4,COMITÉ CAMPESINO PUYARAL,528,18,,,,
2023,M AMBIENTE,2301M0040,TRATAMIENTO AGUAS GRISES PARA SECANO DE SAN NICOLAS,PUNILLA,SAN NICOLÁS,65.165.256-1,COMITE CAMPESINO LA ESPERANZA DE VIDICO,529,18,,,,
2023,M AMBIENTE,2301M0041,"SEPARACIÓN DE RESIDUOS ORGÁNICOS DESDE SU ORIGEN EN UNIÓN COMUNAL DE COMITÉS CAMPESINOS LOS EMPRENDEDORES, SAN CARLOS",PUNILLA,SAN CARLOS,65.070.970-5,UNIÓN COMUNAL DE COMITÉS CAMPESINOS LOS EMPRENDEDORES,530,18,,,,
2023,M AMBIENTE,2301M0042,MANEJO DE RESIDUOS DOMICILIARIOS Y COMPRA DE CONTENEDORES EN JJVV SUIZA,DIGUILLÍN,EL CARMEN,65.257.540-4,JJVV SUIZA,531,18,,,,
2023,M AMBIENTE,2301M0044,CUIDANDO EL MEDIO AMBIENTE A TRAVÉS DEL COMPOSTAJE,ITATA,PORTEZUELO,65.142.963-3,AGRUPACIÓN DE DISCAPACITADOS VOLVER A EMPEZAR DE CHUDAL,532,18,,,,
2023,M AMBIENTE,2301M0045,“RECICLANDO EN MI COMUNIDAD VECINAL APRENDO ARTE “.,ITATA,QUIRIHUE,73.988.900-6,JUNTA DE VECINOS EL TABLON,533,18,,,,
2023,M AMBIENTE,2301M0047,POR UN BARRIO MÁS LIMPIO,PUNILLA,SAN FABIÁN,65.895.450-4,COMITE DE ADELANTO LOS TORONJILES,534,18,,,,
2023,M AMBIENTE,2301M0049,CUIDEMOS NUESTRO HÁBITAT Y EL DE LOS DEMÁS,DIGUILLÍN,CHILLÁN,71.769.000-1,JUNTA DE VECINOS N°10 PUREN,535,18,,,,
2023,M AMBIENTE,2301M0050,POR UN COLMUYAO MAS LIMPIO Y ECOLOGICO,ITATA,COBQUECURA,72.642.900-6,JUNTA DE VECINOS N°8 COLMUYAO,536,18,,,,
2023,M AMBIENTE,2301M0051,LA ACHIRA: MAS COMUNIDAD MÁS LIMPIEZA,ITATA,COBQUECURA,72.324.100-6,JUNTA DE VECINOS LA ACHIRA,537,18,,,,
2023,M AMBIENTE,2301M0052,NUESTRO PROYECTO DE MEDIO AMBIENTE,PUNILLA,SAN CARLOS,65.110.487-4,COMUNIDAD DE AGUAS CANAL SANTIAGO DE BULI ESTACION,538,18,,,,
2023,M AMBIENTE,2301M0053,"CATO SE ORGANIZA, RECICLA Y PLANTA",PUNILLA,COIHUECO,75.646.000-5,JUNTA DE VECINOS TRES ESQUINAS DE CATO,539,18,,,,
2023,M AMBIENTE,2301M0055,FOMENTEMOS LA SUSTENTABILIDAD EN JJVV LOS PEHUENCHES,PUNILLA,COIHUECO,73.745.000-7,JUNTA DE VECINOS LA PEHUENCHE,540,18,,,,
2023,M AMBIENTE,2301M0056,"“DE LA BASURA AL COMPOST, JJVV LA PALMA”",PUNILLA,COIHUECO,65.191.070-6,JUNTA DE VECINOS LA PALMA,541,19,,,,
2023,M AMBIENTE,2301M0057,ENERGIZANDO EL TRABAJO FEMENINO RURAL EN COMITÉ DE MUJERES CAMPESINAS DE CAMPANARIO,DIGUILLÍN,YUNGAY,65.194.819-3,COMITÉ DE MUJERES CAMPESINAS DE HORTALIZAS AVES Y FRUTOS DE LA TIERRA DE CAMPANARIO,542,19,,,,
2023,M AMBIENTE,2301M0058,CUIDEMOS EL MEDIO AMBIENTE A TRAVÉS DE LA SUSTENTABILIDAD,DIGUILLÍN,SAN IGNACIO,65.970.840-K,CENTRO DE PADRES Y APODERADOS DE LA ESCUELA BÁSICA PUEBLO SECO,543,19,,,,
2023,M AMBIENTE,2301M0060,GUARDIANES DE LA NATURALEZA,ITATA,NINHUE,65.015.394-4,CENTRO DE PADRES Y APODERADOS JARDÍN INFANTIL EL TRIGAL,544,19,,,,
2023,M AMBIENTE,2301M0061,"DE LA LLAVE A LA CASA, EFICIENCIA HÍDRICA EN TRES RANCHOS",DIGUILLÍN,YUNGAY,65.470.080-k,COMITÉ DE ADELANTO TRES RANCHOS,545,19,,,,
2023,M AMBIENTE,2301M0063,RECICLADORES DE ÑUBLE COMPROMETIDOS CON LA RECUPERACION AMBIENTAL DEL SECTOR SAN EDUARDO DE QUILLON,DIGUILLÍN,CHILLÁN VIEJO,65.224.833-0,AGRUPACION DE RECICLADORES DE LA REGIÓN DE ÑUBLE,546,19,,,,
2023,M AMBIENTE,2301M0064,"COIHUECO MÁS VERDE, PROGRAMA DE RECICLAJE JJVV VEGAS DE NIBLINTO",PUNILLA,COIHUECO,65.192.840-0,JUNTA DE VECINOS VEGA DE NIBLINTO,547,19,,,,
2023,M AMBIENTE,2301M0065,JUNTA DE VECINOS MANUEL PINO LIMPIA SUS CALLES,DIGUILLÍN,PEMUCO,73.369.900-0,JUNTA DE VECINOS MANUEL PINO YAÑEZ,548,19,,,,
2023,M AMBIENTE,2301M0066,"MENOS BASURA, MÁS VIDA: INICIATIVA DE CONTENEDORES",DIGUILLÍN,SAN IGNACIO,65.074.779-8,JUNTA DE VECINO SAN IGNACIO DE LOYOLA,549,19,,,,
2023,M AMBIENTE,2301M0069,"FORTALECIENDO LA REDUCCIÓN, LA REUTILIZACIÓN Y EL RECICLAJE JUNTO A PERSONAS CON DISCAPACIDAD",PUNILLA,SAN FABIÁN,71.987.100-3,CLUB DE LISIADOS ISRAEL,550,19,,,,
2023,M AMBIENTE,2301M0070,"VILLA PAN DE PIEDRA: MENOS BASURA, MÁS CULTURA.",ITATA,COBQUECURA,65.218.737-4,JUNTA DE VECINOS VILLA PAN DE PIEDRA,551,19,,,,
2023,M AMBIENTE,2301M0071,TURISMO EN LA CUENCA DEL RIO LAJA,DIGUILLÍN,YUNGAY,65.107.339-1,RED DE TURISMO YUNGAY,552,19,,,,
2023,M AMBIENTE,2301M0072,"COIHUECO MÁS VERDE, CANCHA DE PARRA RECICLA Y REUTILIZA.",PUNILLA,COIHUECO,73.471.200-0,JUNTA DE VECINOS CANCHA DE PARRA,553,19,,,,
2023,M AMBIENTE,2301M0073,CONSTRUYENDO ALIANZAS CON LOS RECURSOS SUSTENTABLES Y EL MEDIO AMBIENTE,DIGUILLÍN,CHILLÁN,65.143.181-6,CORPORACION EDUCACIONAL PERSEVERA,554,19,,,,
2023,M AMBIENTE,2301M0074,POR UN ENTORNO SIN BASURA,DIGUILLÍN,EL CARMEN,65.447.320-K,JUNTA DE VECINOS TREHUALEMU ORIENTE,555,19,,,,
2023,M AMBIENTE,2301M0075,RECUPERANDO UN CAMPO SIN BASURA,DIGUILLÍN,EL CARMEN,65.563.710-9,JUNTA DE VECINOS CANTO DEL ALBA,556,19,,,,
2023,M AMBIENTE,2301M0077,LA BASURA EN SU LUGAR,DIGUILLÍN,EL CARMEN,65.253.390-6,JUNTA DE VECINOS UNION RINCONADA,557,19,,,,
2023,M AMBIENTE,2301M0078,CUIDANDO NUESTRO MEDIO AMBIENTE PARA LA SALUD,DIGUILLÍN,SAN IGNACIO,65.960.890-1,JUNTA DE VECINOS MONTAÑA GARAY,558,19,,,,
2023,M AMBIENTE,2301M0079,AYUDANDO A MANTENER LIMPIO MI SECTOR.,PUNILLA,SAN NICOLÁS,65.825.140-6,COMITÉ CAMPESINO COIPIN,559,19,,,,
2023,M AMBIENTE,2301M0080,CANTA RANA CUIDA EL MEDIO AMBIENTE,DIGUILLÍN,SAN IGNACIO,65.967.370-3,JUNTA DE VECINOS CANTA RANA,560,19,,,,
2023,M AMBIENTE,2301M0081,“GENERAL CRUZ CUIDA EL MEDIOAMBIENTE EN SU COMUNIDAD”.,DIGUILLÍN,PEMUCO,72.287.700-4,JUNTA DE VECINOS GENERAL CRUZ Nª 4 R,561,19,,,,
2023,M AMBIENTE,2301M0082,‘’MEJORANDO EL ENTORNO DE VILLA EL SOL’’.,DIGUILLÍN,PEMUCO,65.071.228-5,COMITÉ DE ADELANTO VILLA EL SOL CARTAGO,562,19,,,,
2023,M AMBIENTE,2301M0083,‘’CUIDEMOS EL MEDIOAMBIENTE JUNTO A HERIBERTO CARRASCO’’.,DIGUILLÍN,PEMUCO,65.809.340-1,JUNTA DE VECINOS HERIBERTO CARRASCO,563,19,,,,
2023,M AMBIENTE,2301M0085,‘’VILLA UNIÓN CUIDA EL MEDIOAMBIENTE’’.,DIGUILLÍN,PEMUCO,65.148.550-9,JUNTA DE VECINOS VILLA UNIÓN DE RELBÚN,564,19,,,,
2023,M AMBIENTE,2301M0086,‘’RESCATANDO NUESTRO ENTORNO’’.,DIGUILLÍN,PEMUCO,65.035.800-7,CENTRO DE PADRES Y APODERADOS ESCUELA CARTAGO,565,19,,,,
2023,M AMBIENTE,2301M0087,"CUIDEMOS EL MEDIO AMBIENTE DONDE VIVIMOS, SELVA NEGRA 2023",DIGUILLÍN,SAN IGNACIO,65.426.820-7,JUNTA DE VECINOS SELVA NEGRA,566,19,,,,
2023,M AMBIENTE,2301M0088,‘’HIGIENE PARA TODOS’’,DIGUILLÍN,PEMUCO,73.369.600-1,JUNTA DE VECINOS EDUARDO FREI MONTALVA,567,19,,,,
2023,M AMBIENTE,2301M0089,NATURALMENTE DADINCO,PUNILLA,SAN NICOLÁS,75.426.400-4,JUNTA DE VECINOS DADINCO,568,19,,,,
2023,M AMBIENTE,2301M0091,NUESTROS CAMPOS LIBRES DE BASURA,PUNILLA,SAN CARLOS,65.172.378-7,JUNTA DE VECINOS MILLAUQUEN PONIENTE,569,19,,,,
2023,M AMBIENTE,2301M0092,ILUMINA Y CONCIENTIZA CON PIEDRAS MAULE,DIGUILLÍN,SAN IGNACIO,65.302.200-K,JUNTA DE VECINOS PIEDRAS MAULE,570,19,,,,
2023,E GÉNERO,2301EG0001,CREA Y ESTAMPA TUS SUEÑOS,ITATA,RÁNQUIL,65.198.769-5,AGRUPACION DE MUJERES PRIMAVERA DE RAHUIL,571,20,,,,
2023,E GÉNERO,2301EG0003,PILME LUCHA POR LA EQUIDAD DE GENERO,ITATA,QUIRIHUE,65.005.041-k,COMITE CAMPESINO SAN PEDRO DE PILME,572,20,,,,
2023,E GÉNERO,2301EG0005,CRECIENDO EN LA FE,DIGUILLÍN,CHILLÁN,65.269.270-2,MISIÓN EVANGÉLICA IGLESIAS CRISTIANAS,573,20,,,,
2023,E GÉNERO,2301EG0006,CULTIVANDO SABERES SUSTENTABLES,ITATA,QUIRIHUE,65.223.931-5,MESA DE LA MUJER RURAL DE QUIRIHUE,574,20,,,,
2023,E GÉNERO,2301EG0007,MUJER CAMPESINA Y EL ARTE DE LA COSTURA,ITATA,QUIRIHUE,65.011.454-k,COMITÉ CAMPESINO LA FERIA,575,20,,,,
2023,E GÉNERO,2301EG0008,"RESCATE Y APRENDIZAJES DEL MEÑAKE LAFKENCHE A TRAVÉS DE LA TÉCNICA DEL LLANKATÜ, POR MUJERES DE QUILLÓN",DIGUILLÍN,QUILLÓN,65.162.896-2,ASOCIACIÓN MAPUCHE EPU MARI KECHU PANGE MEW KEULLIN,576,20,,,,
2023,E GÉNERO,2301EG0009,CONFECCIONANDO SUEÑOS E ILUSIONES,ITATA,QUIRIHUE,75.604.700-0,AGRUPACION DE ADELANTO VUELTA LA RAMA,577,20,,,,
2023,E GÉNERO,2301EG0011,TEJIENDO COLORES,DIGUILLÍN,PEMUCO,65.042.133-7,CENTRO DE MADRES LAS MARIANITAS,578,20,,,,
2023,E GÉNERO,2301EG0012,TEJIENDO TELAR EN COMUNIDAD,ITATA,QUIRIHUE,65.056.366-2,"AGRUPACIÓN SOCIAL, CULTURAL Y DEPORTIVA EL ESFUERZO FEMENINO",579,20,,,,
2023,E GÉNERO,2301EG0013,MAS SABIDURIA MAS COSTURA,ITATA,COELEMU,65.107.433-9,AGRUPACION DE MUJERES SABIAS DE RANGUELMO,580,20,,,,
